file,minuto,placar,fired_methods
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,34,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,34,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,34,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,34,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,34,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,35,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,35,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,35,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,35,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,35,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,35,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,35,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,35,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,35,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,35,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,35,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,35,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,36,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,36,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,36,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,36,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,36,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,36,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,36,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,36,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,36,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,36,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,36,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,36,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,37,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,37,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,37,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,37,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,37,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,37,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,37,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,37,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,37,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,37,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,37,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,37,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,38,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,38,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,38,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,38,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,38,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,38,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,38,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,38,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,38,0-0,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,38,0-1,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,38,0-1,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,38,0-1,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,38,0-1,
telemetria_SC_Chabab_Mohammedia_v_Stade_Marocain_20-06-2026.txt,38,0-1,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,46,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,46,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,46,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,46,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,46,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,46,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,46,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,46,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,46,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,46,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,46,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,46,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,47,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,47,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,47,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,47,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,47,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,47,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,47,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,47,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,47,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,47,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,47,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,47,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,48,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,48,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,48,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,48,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,48,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,48,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,48,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,48,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,48,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,48,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,48,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,48,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,49,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,49,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,49,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,49,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,49,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,49,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,49,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,49,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,49,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,49,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,49,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,49,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,50,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,50,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,50,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,50,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,50,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,50,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,50,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,50,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,50,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,50,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,50,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,50,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,51,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,51,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,51,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,51,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,51,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,51,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,51,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,51,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,51,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,51,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,51,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,51,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,52,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,52,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,52,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,52,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,52,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,52,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,52,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,52,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,52,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,52,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,52,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,52,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,53,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,53,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,53,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,53,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,53,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,53,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,53,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,53,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,53,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,53,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,53,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,53,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,54,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,54,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,54,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,54,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,54,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,54,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,54,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,54,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,54,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,54,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,54,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,54,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,55,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,55,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,55,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,55,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,55,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,55,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,55,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,55,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,55,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,55,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,55,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,55,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,56,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,56,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,56,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,56,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,56,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,56,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,56,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,56,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,56,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,56,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,56,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,56,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,57,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,57,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,57,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,57,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,57,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,57,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,57,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,57,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,57,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,57,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,57,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,58,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,58,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,58,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,58,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,58,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,58,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,59,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,59,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,59,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,59,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,59,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,59,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,59,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,59,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,59,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,59,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,59,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,59,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,59,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,59,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,59,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,59,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,59,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,59,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,59,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,60,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,60,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,60,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,60,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,60,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,60,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,60,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,60,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,60,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,60,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,60,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,60,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,61,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,61,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,61,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,61,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,61,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,61,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,61,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,61,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,61,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,61,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,61,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,61,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,62,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,62,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,62,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,62,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,62,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,62,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,62,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,62,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,62,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,62,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,62,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,62,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,63,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,63,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,63,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,63,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,63,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,63,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,63,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,63,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,63,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,63,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,63,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,63,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,64,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,64,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,64,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,64,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,64,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,64,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,64,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,64,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,64,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,64,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,64,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,64,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,65,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,65,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,65,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,65,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,65,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,65,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,65,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,65,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,65,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,65,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,65,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,65,1-0,
telemetria_Sidama_Bunna_FC_v_Negelle_Arsi_20-06-2026.txt,66,1-0,
